nm,type,apv_date,addr,floor,sitearea,lat,lng,flpop_type,trdar_cd,adstrd_cd
크레마도로,커피숍,2019-07-02,서울 서초구 성촌1길 20,1,109.12,37.4655111453997,127.021697803193,TR,3110931,11650651
서울팜,커피숍,2019-07-15,서울 서초구 서초동 1310-5,1,4.50,37.4998864749777,127.023359078124,TR,3120189,11650531
스페이스,커피숍,2019-07-15,서울 서대문구 연희로25길 68,1,91.50,37.5706946727587,126.932729631894,TR,3110513,11410615
아마스빈 까치산역점,커피숍,2019-06-20,서울 강서구 강서로 47,1,33.00,37.5319605060512,126.846339260429,TR,3120121,11500540
카페 파인,커피숍,2019-07-17,서울 동대문구 안암로22길 15,,23.14,37.5880860102534,127.035669357477,TR,3110191,11230545
카페인하우스,커피숍,2019-07-17,서울 중랑구 사가정로54길 31,2,88.42,37.5793564802502,127.088194523085,TR,3110261,11260570
아이갓에브리씽국회도서관점,커피숍,2019-07-10,서울 영등포구 국회대로 741,1,127.47,37.528378557855,126.915225677058,AD,,11560540
커피인류(암사롯데캐슬),커피숍,2019-07-17,서울 강동구 고덕로 133,1,20.87,37.5552528493133,127.140347239304,AD,,11740590
카페글렌공덕점,커피숍,2016-06-13,서울 마포구 만리재로 123,1,53.81,37.5509015832053,126.961235726601,TR,3110587,11440565
구립 월계청춘카페,커피숍,2019-07-18,서울 노원구 광운로 44,5,284.38,37.6213540254339,127.059484847843,TR,3110420,11350560
매머드 익스프레스 가산더스카이밸리 1차점,커피숍,2019-02-28,서울 금천구 가산디지털1로 142,1,46.50,37.4784047058322,126.883358589722,TR,3120131,11545510
커피나무어린이대공원역점,커피숍,2019-07-18,서울 광진구 광나루로19길 38,1,98.99,37.5493408392081,127.073226463478,TR,3110145,11215730
커피베이대림3동사거리점,커피숍,2015-07-23,서울 영등포구 가마산로 352,1,70.00,37.4999785033691,126.898156393045,TR,3120139,11560720
로기스커피,커피숍,2017-09-29,서울 중랑구 겸재로 172-1,1,43.52,37.5880160150296,127.086857277115,TR,3110258,11260565
우리동네커피사랑방커피마마,커피숍,2008-11-24,서울 중랑구 면목로48길 5,1,71.50,37.5823332011221,127.089010005369,AL,3110266,11260575
씨엘,커피숍,2019-04-15,서울 은평구 갈현로 126,1,39.60,37.6089875925529,126.911120193556,TR,3110456,11380560
카페포인트,커피숍,2019-07-23,서울 광진구 천호대로 618,1,13.20,37.5542998206495,127.085956329523,TR,3120057,11215780
나드카페,커피숍,2019-07-24,서울 강북구 삼양로 323,1,67.24,37.632269482835,127.01748106279,AD,,11305615
빽다방 화곡역점,커피숍,2019-07-09,서울 강서구 화곡로25길 2,1,41.61,37.5413831475011,126.838497275306,TR,3120120,11500560
커피에 반하다,커피숍,2016-01-22,서울 노원구 동일로203가길 29,,12.10,37.6398759609875,127.06428375943,TR,3120083,11350625
메가커피,커피숍,2019-07-29,서울 강동구 올림픽로 783,1,36.00,37.5511436157073,127.127611666932,TR,3120244,11740580
바마셀프커피,커피숍,2019-07-29,서울 용산구 원효로89길 12,1,15.00,37.5407217819504,126.968679776569,TR,3110068,11170560
망우산 자락,커피숍,2015-07-08,서울 중랑구 망우로67길 10,1,9.00,37.6005605598925,127.101485349948,TR,3110278,11260655
오아시스드립커피,커피숍,2019-07-29,서울 중구 남대문로 65-2,-1,16.58,37.5632106463185,126.981749921113,TR,3120028,11140520
카페 드 엠,커피숍,2019-07-30,서울 서초구 방배로 285,1,44.93,37.498010158954,126.98670440605,AD,,11650590
삼층다방,커피숍,2019-07-30,서울 강서구 마곡중앙6로 11,3,30.00,37.5609479484261,126.828842430746,TR,3120118,11500603
청담 밀크티,커피숍,2019-07-30,서울 강남구 학동로53길 30,1,3.30,37.5190455542662,127.039779201069,TR,3110966,11680531
클라우드카페,커피숍,2019-07-31,서울 강남구 논현로85길 46,1,103.11,37.4982716371173,127.034290922642,TR,3120197,11680640
벧엘카페,커피숍,2010-05-19,서울 관악구 난곡로 220,,13.30,37.4742854376103,126.918058479434,TR,3110865,11620765
메가엠지씨커피 먹골역점,커피숍,2019-07-31,서울 중랑구 동일로 932,1,46.33,37.6138348860458,127.077545015528,AL,3110247,11260620
매머드 익스프레스 수서로즈데일점,커피숍,2018-06-15,서울 강남구 광평로 280,-1,40.46,37.4873191631489,127.103108072457,TR,3120224,11680750
에그몬,커피숍,2019-08-01,서울 송파구 충민로 66,-1,21.16,37.4776148442516,127.124961768886,TR,3120236,11710642
이디지씨헬스케어 주식회사 강남지점,커피숍,2019-08-01,서울 강남구 도곡로 452,1,68.43,37.4981119857603,127.060008815305,TR,3120219,11680600
자인북스,커피숍,2019-08-02,서울 강남구 테헤란로98길 28,3,33.00,37.5065396188048,127.06280753409,TR,3120222,11680610
히뽀(hippo)1997,커피숍,2019-08-02,서울 동작구 노량진로24길 36,1,49.50,37.5116680536822,126.954036618845,AD,,11590510
컴포즈커피 마곡리더스퀘어점,커피숍,2019-08-05,서울 강서구 마곡중앙6로 45,1,38.35,37.5606312206415,126.832720625607,TR,3120119,11500603
디파지트,커피숍,2019-08-05,서울 강남구 압구정로14길 33,-1,60.00,37.5221598974369,127.023548035374,TR,3120186,11680510
플로리안 커피,커피숍,2012-01-03,서울 종로구 새문안로5길 7-1,1,8.50,37.570963156537,126.974795593498,TR,3120003,11110530
철은프라자(예일타운),커피숍,2016-07-21,서울 영등포구 국회대로 549,1,108.00,37.5287129845006,126.89582175915,TR,3120138,11560560
(주)커피집단카페소프트여의도지점,커피숍,2019-08-08,서울 영등포구 국제금융로 10,8,86.50,37.5251775245928,126.924876706923,TR,3120149,11560540
컴포즈커피 신사점,커피숍,2017-04-27,서울 서초구 신반포로47길 77,1,39.00,37.5138266988703,127.018476031463,TR,3120178,11650540
카페큐,커피숍,2019-08-08,서울 서초구 강남대로 27,1,27.00,37.4682787075426,127.039136433366,TR,3120182,11650652
컵희,커피숍,2019-08-09,서울 중랑구 용마산로115길 72,1,6.00,37.5984755018172,127.096307067496,TR,3130115,11260655
커피베이,커피숍,2015-07-29,서울 노원구 동일로243길 33,1,58.45,37.6784448819691,127.053121257595,TR,3110415,11350630
메가 엠지씨 커피 신방화역점,커피숍,2019-07-23,서울 강서구 마곡중앙5로 87,1,36.26,37.5671827578116,126.817773482836,AL,3110639,11500630
빈트리이백이십오 신당점,커피숍,2010-08-24,서울 중구 퇴계로 440,1,46.28,37.5655086220508,127.020536935542,TR,3110056,11140650
스타더스트(Stardust),커피숍,2019-08-12,서울 종로구 새문안로5길 5-3,3,71.83,37.5708648152109,126.974596174086,TR,3120003,11110530
배스킨라빈스방학사거리점,커피숍,2013-07-17,서울 도봉구 도봉로 675,1,49.50,37.6647154157462,127.0423790577,AL,3110410,11320690
노아컴퍼니,커피숍,2019-08-13,서울 강남구 강남대로162길 24,-1,42.97,37.5201949083252,127.020613308911,TR,3110949,11680510
MEGA MGC COFFEE 메가엠지씨커피 한성대입구역점,커피숍,2018-05-31,서울 성북구 동소문로 9,1,52.89,37.5891199431188,127.007038703345,TR,3120070,11290525
제주스 을지트윈타워점,커피숍,2019-08-14,서울 중구 을지로 170,-1,54.82,37.5661391831606,126.99732748195,TR,3120033,11140605
드미엘케이크,커피숍,2019-08-16,서울 광진구 광장로 87-1,1,23.30,37.5481387837447,127.106731844037,AL,3110178,11215810
시즌(season),커피숍,2017-11-09,서울 중랑구 사가정로49길 62,1,54.77,37.5837721233531,127.087028170919,AL,3110259,11260575
달콤상자별,커피숍,2019-08-19,서울 양천구 목동로19길 15,1,23.00,37.5248295959198,126.862701077697,AL,3110616,11470650
카페스텔라(caffe. stella),커피숍,2019-08-19,서울 강동구 동남로79길 26,1,45.40,37.5591838811941,127.153744243632,AL,3111085,11740550
카페인,커피숍,2019-08-19,서울 영등포구 당산로 171,1,47.40,37.5299719575976,126.898098316969,TR,3120138,11560560
킹스빈 목동트윈빌점,커피숍,2019-08-19,서울 양천구 목동동로 339,1,33.75,37.5321753616364,126.876743891714,AD,,11470550
큐삼육오,커피숍,2019-08-19,서울 강동구 올림픽로81길 31,1,20.00,37.5453981758404,127.124445780144,TR,3111049,11740610
티비앤티비,커피숍,2019-08-20,서울 강남구 언주로136길 26,1,16.50,37.5175051702498,127.037668543256,TR,3110966,11680531
에스타미네스탠드,커피숍,2019-08-20,서울 강남구 남부순환로359길 13,1,6.02,37.4858751319695,127.036387082867,TR,3120179,11680655
(주)씨앤지풀서비스 을지로점,커피숍,2019-08-21,서울 중구 을지로 100,6,31.77,37.5656490167105,126.988142568678,TR,3120031,11140550
컴포즈커피영등포구청한솔빌딩점,커피숍,2019-08-21,서울 영등포구 국회대로38길 6,1,47.06,37.5265406223778,126.898982341233,TR,3120136,11560550
브라운씨,커피숍,2017-06-01,서울 강서구 강서로47가길 20-10,1,63.30,37.5518721510459,126.835132232588,TR,3110645,11500611
브로커피앤쥬스,커피숍,2019-08-26,서울 관악구 남부순환로 1820,10,24.13,37.4809479979455,126.952083773717,TR,3120159,11620595
롤링핀 잠실점,커피숍,2014-08-19,서울 송파구 올림픽로35다길 32,1,184.00,37.5150030196841,127.102059138933,TR,3120227,11710710
식물학 용산아이파크몰점,커피숍,2019-04-16,서울 용산구 한강대로23길 55,4,88.59,37.5297718014452,126.964741503485,TR,3120041,11170625
카페매일이기념일,커피숍,2019-08-27,서울 도봉구 우이천로24길 69,1,31.50,37.6464066206433,127.03219477854,TR,3130145,11320680
소망풍경,커피숍,2017-04-20,서울 강남구 언주로159길 15,1,244.24,37.5241063901535,127.031432737166,AL,3110959,11680545
이야기(E- yagi),커피숍,2013-06-11,서울 노원구 우이천로2길 34,,24.87,37.632447482637,127.042949608245,AL,3110404,11350570
블루포트 서울대점,커피숍,2019-08-29,서울 관악구 관악로 1,-1,91.69,37.4662872666604,126.94815644252,AD,,11620735
바네,커피숍,2019-08-30,서울 강남구 압구정로4길 13-4,1,11.24,37.5217871782607,127.020512162956,TR,3120186,11680510
더체임버스(The Chambers),커피숍,2013-06-28,서울 용산구 한강대로 51,1,20.97,37.5257540957943,126.964280698976,TR,3110062,11170625
동네커피,커피숍,2019-09-02,서울 성북구 길음로13길 22,2,35.60,37.6094680215088,127.019141594884,AL,3110306,11290660
이디야,커피숍,2019-09-02,서울 종로구 성균관로 8,1,84.18,37.5836585925455,126.998337309053,TR,3120012,11110650
아트,커피숍,2019-09-02,서울 노원구 중계로 163,1,9.26,37.6498394896643,127.080706229737,AL,3110441,11350619
덕수궁 리에제 와플,커피숍,2011-04-21,서울 중구 덕수궁길 5,1,29.70,37.5647946515193,126.976453944505,TR,3120020,11140520
카페호빈,커피숍,2019-09-02,서울 강남구 남부순환로 3104,1,90.00,37.4956786590374,127.071912029293,AD,,11680610
티더블유지티(TWG TEA),커피숍,2019-09-04,서울 강남구 논현로 854,1,186.28,37.5253215967063,127.028865132152,TR,3120188,11680545
껠끄쇼즈,커피숍,2019-09-05,서울 강남구 도곡로70길 5,1,75.46,37.4969928057011,127.056621926548,TR,3120219,11680600
스페이스엠(space M),커피숍,2017-03-20,서울 강남구 논현동 239,2,23.00,37.5157125166276,127.037438587727,TR,3120203,11680531
카페소미,커피숍,2019-08-12,서울 강서구 등촌로51길 10,1,36.36,37.5490178015808,126.862825902218,TR,3120112,11500530
갸또마루,커피숍,2019-09-06,서울 광진구 면목로 182,5,9.00,37.5692708741131,127.083179444403,TR,3110161,11215760
카페 세븐데이즈,커피숍,2019-09-06,서울 중구 퇴계로81길 50,1,8.25,37.5680299316364,127.018005853527,TR,3130054,11140670
이디야커피 가산오거리점,커피숍,2019-09-06,서울 금천구 가산로 155,1,200.59,37.4788595120999,126.890101661398,TR,3110725,11545510
루앙의부엉이,커피숍,2019-09-09,서울 중랑구 사가정로 374,1,46.11,37.5806442849043,127.086100158493,AL,3110259,11260570
칸틴 대치점,커피숍,2019-09-09,서울 강남구 테헤란로114길 38,1,109.78,37.5071243239638,127.066992963064,TR,3120223,11680610
투썸플레이스상계점,커피숍,2015-02-27,서울 노원구 한글비석로 412,1,224.00,37.6613918690147,127.071062680007,TR,3110428,11350670
엔제리너스 선릉골드로즈점,커피숍,2017-02-07,서울 강남구 선릉로86길 31,1,97.74,37.5041662879426,127.052043567109,TR,3120210,11680630
써니커피,커피숍,2019-09-16,서울 구로구 디지털로27길 24,1,29.42,37.4835140850512,126.89300592139,TR,3120129,11530540
다나인터내셔널,커피숍,2015-02-26,서울 송파구 동남로 217,1,31.00,37.4967647925274,127.131739510668,AD,,11710632
블루포트 이화여대점,커피숍,2017-07-19,서울 서대문구 이화여대길 52,-1,159.70,37.5644645178259,126.950288837762,AD,,11410565
더카페 송파가락점,커피숍,2019-09-18,서울 송파구 가락로 141,1,66.00,37.5025776834287,127.111564353391,TR,3111015,11710580
이디야,커피숍,2011-10-12,서울 성북구 오패산로 99,1,80.21,37.6107698603083,127.035191370535,TR,3110316,11290715
빽다방 신림난곡점,커피숍,2019-09-18,서울 관악구 난곡로 178,1,33.97,37.4709930685244,126.92004862874,TR,3110866,11620775
커피 익스프레스(coffee express),커피숍,2019-09-18,서울 종로구 자하문로 248,1,84.89,37.5963008098912,126.964348123069,TR,3110009,11110550
내곡숲,커피숍,2019-09-18,서울 서초구 홍씨마을길 5,1,37.30,37.4546233740099,127.065335215506,AD,,11650660
컴포즈커피여의도라이프점,커피숍,2018-06-04,서울 영등포구 63로 40,-1,24.05,37.5196351977246,126.939136417577,TR,3120150,11560540
그릿시내,커피숍,2019-09-19,서울 광진구 광장로5길 25-1,1,19.80,37.5498636303997,127.103315027061,AL,3110178,11215810
커피 내풀로,커피숍,2018-12-26,서울 강서구 화곡로61길 109,1,75.92,37.5582881942393,126.846527751517,TR,3110660,11500535
카페 뮤즈,커피숍,2018-11-16,서울 서초구 방배로10길 10-4,-1,16.50,37.4809671659984,126.998577919614,TR,3120166,11650620
공감,커피숍,2019-09-24,서울 영등포구 영등포로 203-1,1,15.00,37.5202834805989,126.904231522359,TR,3120145,11560535
투썸플레이스 강남신사점,커피숍,2014-11-27,서울 강남구 강남대로152길 22,1,282.19,37.5174164579157,127.021272236535,TR,3120186,11680510
트레스텔레,커피숍,2019-09-24,서울 강남구 테헤란로 518,-1,62.00,37.5075910839105,127.060579419429,TR,3120222,11680610
카페라미때 을지점,커피숍,2017-01-06,서울 중구 을지로 100,-1,33.90,37.5656490167105,126.988142568678,TR,3120031,11140550
소공까페,커피숍,2015-03-18,서울 중구 남대문로 55,13,9.33,37.562497847193,126.981046090374,TR,3120028,11140520
엠아이스위트,커피숍,2014-01-23,서울 서대문구 명물길 66,1,24.75,37.5588761042388,126.939867789365,TR,3120094,11410585
메가엠지씨커피 낙성대역점,커피숍,2019-09-26,서울 관악구 남부순환로 1913,1,59.50,37.4779659369405,126.962024579044,AL,3110900,11620575
카페104,커피숍,2016-03-25,서울 동대문구 천호대로2길 23-3,1,130.00,37.5740920621206,127.024247549336,TR,3120062,11230536
카페오구오구,커피숍,2019-02-18,서울 중구 중림로 42-2,1,14.25,37.5574809596172,126.967909501486,AD,,11140680
플레인,커피숍,2017-08-08,서울 종로구 사직로8길 4,1,46.51,37.5746716527447,126.968429762772,AL,3110012,11110530
슬릿(SLIT),커피숍,2014-04-09,서울 마포구 와우산로21길 21-12,1,66.17,37.5519476298461,126.922297793011,TR,3120103,11440660
러슬(Rustle),커피숍,2019-09-30,서울 광진구 자양로37길 63,3,53.53,37.5486059801044,127.085561754885,AD,,11215860
커피베이 구로동점,커피숍,2019-10-01,서울 구로구 구로중앙로31길 2,1,66.00,37.4993961104358,126.883455997893,AL,3110713,11530530
파브리끄 역삼GFC점,커피숍,2019-10-01,서울 강남구 역삼로17길 64,1,69.43,37.4988193799338,127.036622252659,TR,3120197,11680640
커피온리 샛강역사점,커피숍,2019-10-01,서울 영등포구 의사당대로 지하 166,-1,33.23,37.5166296972081,126.929079682137,AD,,11560540
메가엠지씨커피 답십리로데오점,커피숍,2019-10-01,서울 성동구 용답중앙15길 12,1,14.00,37.5643810131913,127.053782098554,TR,3130072,11200790
유니유니(YUNIYUNI),커피숍,2019-10-01,서울 성북구 동소문로 248,1,20.46,37.6034576002933,127.024541211803,AL,3110310,11290660
구름정원커피집,커피숍,2015-02-26,서울 은평구 불광로18길 32,1,42.76,37.622479413794,126.934820380201,AL,3110491,11380530
메가엠지씨커피 문래에이스하이테크점,커피숍,2019-10-02,서울 영등포구 경인로 775,1,60.00,37.5147464245043,126.897536835727,TR,3120140,11560605
크리스마스빈 경찰병원,커피숍,2019-10-02,서울 송파구 중대로 135,-1,45.91,37.4950959654807,127.122426977874,TR,3120237,11710620
